idx,pfx,val
1777,1325,1418
7366,1325,1461
12955,1325,1474
18544,1325,1444
134,1326,1445
5723,1326,1482
11312,1326,1474
16901,1326,1436
22491,1326,1466
4080,1327,1487
9669,1327,1464
15259,1327,1437
20848,1327,1477
2437,1328,1486
8026,1328,1455
13616,1328,1457
19205,1328,1485
794,1329,1483
6383,1329,1441
11973,1329,1476
17562,1329,1496
23151,1329,1470
4741,1330,1452
10330,1330,1493
15919,1330,1494
21508,1330,1462
3098,1331,1474
8687,1331,1498
14276,1331,1488
19866,1331,1441
1455,1332,1485
7044,1332,1505
12633,1332,1465
18223,1332,1461
23812,1332,1493
5401,1333,1491
10990,1333,1447
16580,1333,1476
22169,1333,1495
3758,1334,1467
9348,1334,1456
14937,1334,1493
20526,1334,1491
2115,1335,1458
7705,1335,1476
13294,1335,1499
18883,1335,1486
473,1336,1448
6062,1336,1492
11651,1336,1502
17240,1336,1468
22830,1336,1469
4419,1337,1500
10008,1337,1495
15597,1337,1451
21187,1337,1480
2776,1338,1500
8365,1338,1486
13955,1338,1446
19544,1338,1486
1133,1339,1493
6722,1339,1467
12312,1339,1453
17901,1339,1483
23490,1339,1479
5079,1340,1443
10669,1340,1453
16258,1340,1474
21847,1340,1464
3436,1341,1426
9026,1341,1442
14615,1341,1458
20204,1341,1439
1793,1342,1406
7383,1342,1421
12972,1342,1433
18561,1342,1415
150,1343,1385
5740,1343,1381
11329,1343,1400
16918,1343,1384
22507,1343,1364
4097,1344,1333
9686,1344,1359
15275,1344,1362
20864,1344,1343
2453,1345,1314
8043,1345,1321
13632,1345,1336
19221,1345,1329
810,1346,1311
6400,1346,1289
11989,1346,1317
17578,1346,1320
23167,1346,1316
4756,1347,1290
10346,1347,1310
15935,1347,1330
21524,1347,1323
3113,1348,1304
8703,1348,1309
14292,1348,1334
19881,1348,1332
1470,1349,1320
7060,1349,1306
12649,1349,1339
18238,1349,1340
23827,1349,1332
5417,1350,1303
11006,1350,1344
16595,1350,1344
22184,1350,1339
3774,1351,1312
9363,1351,1347
14952,1351,1360
20541,1351,1348
2130,1352,1322
7720,1352,1349
13309,1352,1369
18898,1352,1367
487,1353,1343
6077,1353,1352
11666,1353,1384
17255,1353,1382
22844,1353,1370
4434,1354,1357
10023,1354,1395
15612,1354,1410
21201,1354,1401
2790,1355,1380
8380,1355,1401
13969,1355,1430
19558,1355,1438
1147,1356,1424
6736,1356,1395
12326,1356,1441
17915,1356,1464
23504,1356,1468
5093,1357,1445
10683,1357,1443
16272,1357,1479
21861,1357,1493
3450,1358,1488
9039,1358,1449
14629,1358,1479
20218,1358,1501
1807,1359,1494
7396,1359,1466
12986,1359,1468
18575,1359,1496
164,1360,1502
5753,1360,1470
11343,1360,1458
16932,1360,1491
22521,1360,1502
4110,1361,1475
9700,1361,1446
15289,1361,1483
20878,1361,1493
2467,1362,1469
8056,1362,1428
13646,1362,1461
19235,1362,1476
824,1363,1445
6413,1363,1406
12003,1363,1429
17592,1363,1432
23181,1363,1412
4770,1364,1372
10360,1364,1389
15949,1364,1400
21538,1364,1369
3127,1365,1330
8717,1365,1354
14306,1365,1361
19895,1365,1334
1485,1366,1298
7074,1366,1333
12663,1366,1321
18252,1366,1302
23842,1366,1281
5431,1367,1301
11020,1367,1297
16609,1367,1276
22199,1367,1268
3788,1368,1280
9377,1368,1280
14966,1368,1253
20556,1368,1257
2145,1369,1269
7734,1369,1261
13323,1369,1232
18913,1369,1245
502,1370,1249
6091,1370,1243
11680,1370,1212
17270,1370,1234
22859,1370,1237
4448,1371,1226
10037,1371,1193
15627,1371,1215
21216,1371,1225
2805,1372,1214
8395,1372,1190
13984,1372,1212
19573,1372,1222
1162,1373,1209
6752,1373,1198
12341,1373,1215
17930,1373,1225
23519,1373,1211
5109,1374,1201
10698,1374,1225
16287,1374,1232
21876,1374,1221
3466,1375,1212
9055,1375,1235
14644,1375,1239
20233,1375,1224
1823,1376,1230
7412,1376,1248
13001,1376,1248
18590,1376,1222
180,1377,1242
5769,1377,1257
11358,1377,1249
16948,1377,1232
22537,1377,1260
4126,1378,1261
9715,1378,1240
15305,1378,1260
20894,1378,1270
2483,1379,1263
8073,1379,1252
13662,1379,1277
19251,1379,1273
840,1380,1251
6430,1380,1289
12019,1380,1289
17608,1380,1278
23198,1380,1277
4787,1381,1298
10376,1381,1295
15966,1381,1263
21555,1381,1304
3144,1382,1305
8733,1382,1286
14323,1382,1296
19912,1382,1316
1501,1383,1306
7091,1383,1281
12680,1383,1321
18269,1383,1321
23858,1383,1302
5448,1384,1317
11037,1384,1339
16626,1384,1327
22215,1384,1297
3805,1385,1338
9394,1385,1340
14983,1385,1330
20573,1385,1319
2162,1386,1354
7751,1386,1353
13340,1386,1338
18930,1386,1340
519,1387,1368
6108,1387,1362
11697,1387,1345
17287,1387,1357
22876,1387,1380
4465,1388,1372
10054,1388,1350
15644,1388,1363
21233,1388,1388
2822,1389,1378
8411,1389,1355
14001,1389,1371
19590,1389,1397
1179,1390,1384
6768,1390,1362
12358,1390,1376
17947,1390,1401
23536,1390,1393
5125,1391,1368
10715,1391,1384
16304,1391,1409
21893,1391,1398
3482,1392,1372
9072,1392,1392
14661,1392,1414
20250,1392,1400
1839,1393,1372
7429,1393,1400
13018,1393,1414
18607,1393,1397
197,1394,1366
5786,1394,1404
11375,1394,1417
16964,1394,1392
22554,1394,1383
4143,1395,1413
9732,1395,1407
15321,1395,1383
20911,1395,1402
2500,1396,1423
8089,1396,1406
13679,1396,1378
19268,1396,1417
857,1397,1423
6446,1397,1392
12036,1397,1405
17625,1397,1427
23214,1397,1406
4804,1398,1387
10393,1398,1422
15982,1398,1418
21571,1398,1384
3161,1399,1412
8750,1399,1425
14339,1399,1398
19929,1399,1399
1518,1400,1427
7107,1400,1404
12697,1400,1382
18286,1400,1422
23875,1400,1415
5464,1401,1391
11054,1401,1416
16643,1401,1430
22232,1401,1402
3822,1402,1401
9411,1402,1435
15000,1402,1414
20590,1402,1393
2179,1403,1430
7768,1403,1432
13357,1403,1396
18947,1403,1421
536,1404,1440
6125,1404,1415
11715,1404,1411
17304,1404,1436
22893,1404,1426
4482,1405,1388
10072,1405,1433
15661,1405,1447
21250,1405,1410
2840,1406,1416
8429,1406,1441
14018,1406,1423
19608,1406,1395
1197,1407,1435
6786,1407,1437
12375,1407,1410
17965,1407,1417
23554,1407,1444
5143,1408,1430
10732,1408,1396
16322,1408,1434
21911,1408,1453
3500,1409,1422
9090,1409,1412
14679,1409,1447
20268,1409,1449
1857,1410,1419
7447,1410,1425
13036,1410,1448
18625,1410,1445
214,1411,1414
5804,1411,1424
11393,1411,1442
16982,1411,1438
22571,1411,1408
4161,1412,1404
9750,1412,1428
15339,1412,1428
20928,1412,1405
2518,1413,1377
8107,1413,1409
13696,1413,1420
19285,1413,1403
874,1414,1378
6464,1414,1381
12053,1414,1403
17642,1414,1409
23231,1414,1388
4820,1415,1360
10410,1415,1382
15999,1415,1396
21588,1415,1389
3177,1416,1377
8767,1416,1351
14356,1416,1380
19945,1416,1399
1534,1417,1387
7123,1417,1373
12713,1417,1361
18302,1417,1391
23891,1417,1403
5480,1418,1386
11069,1418,1366
16659,1418,1376
22248,1418,1401
3837,1419,1398
9426,1419,1384
15015,1419,1354
20605,1419,1389
2194,1420,1407
7783,1420,1396
13372,1420,1379
18962,1420,1373
551,1421,1406
6140,1421,1414
11729,1421,1401
17318,1421,1379
22908,1421,1403
4497,1422,1425
10086,1422,1427
15675,1422,1399
21265,1422,1401
2854,1423,1432
8443,1423,1447
14032,1423,1428
19621,1423,1408
1211,1424,1431
6800,1424,1456
12389,1424,1456
17978,1424,1436
23568,1424,1419
5157,1425,1455
10746,1425,1473
16335,1425,1468
21924,1425,1444
3514,1426,1442
9103,1426,1471
14692,1426,1486
20281,1426,1478
1870,1427,1447
7460,1427,1464
13049,1427,1489
18638,1427,1494
227,1428,1467
5817,1428,1441
11406,1428,1480
16995,1428,1491
22584,1428,1484
4173,1429,1450
9763,1429,1461
15352,1429,1481
20941,1429,1489
2530,1430,1461
8120,1430,1434
13709,1430,1467
19298,1430,1485
887,1431,1467
6476,1431,1434
12066,1431,1445
17655,1431,1468
23244,1431,1465
4833,1432,1436
10423,1432,1428
16012,1432,1457
21601,1432,1467
3190,1433,1441
8780,1433,1419
14369,1433,1454
19958,1433,1471
1547,1434,1453
7136,1434,1431
12726,1434,1459
18315,1434,1480
23904,1434,1478
5493,1435,1444
11083,1435,1465
16672,1435,1493
22261,1435,1494
3850,1436,1470
9440,1436,1467
15029,1436,1503
20618,1436,1515
2207,1437,1490
7797,1437,1469
13386,1437,1507
18975,1437,1529
564,1438,1512
6159,1438,1474
11743,1438,1508
17332,1438,1528
22921,1438,1517
4516,1439,1484
10100,1439,1502
15689,1439,1524
21278,1439,1521
2873,1440,1486
8457,1440,1492
14046,1440,1518
19635,1440,1521
1230,1441,1491
6814,1441,1471
12403,1441,1507
17992,1441,1513
23581,1441,1497
5176,1442,1455
10760,1442,1489
16349,1442,1505
21938,1442,1494
3533,1443,1459
9117,1443,1475
14706,1443,1494
20295,1443,1488
1884,1444,1455
7474,1444,1465
13063,1444,1490
18652,1444,1489
241,1445,1458
5831,1445,1457
11420,1445,1488
17009,1445,1496
22598,1445,1462
4188,1446,1457
9777,1446,1487
15366,1446,1496
20955,1446,1473
2545,1447,1450
8134,1447,1488
13723,1447,1503
19312,1447,1492
901,1448,1454
6491,1448,1485
12080,1448,1506
17669,1448,1498
23258,1448,1463
4848,1449,1488
10437,1449,1514
16026,1449,1511
21615,1449,1467
3205,1450,1497
8794,1450,1521
14383,1450,1509
19973,1450,1465
1562,1451,1507
7151,1451,1524
12740,1451,1506
18330,1451,1480
23919,1451,1519
5508,1452,1521
11097,1452,1497
16687,1452,1486
22276,1452,1519
3865,1453,1522
9454,1453,1488
15044,1453,1489
20633,1453,1518
2222,1454,1511
7811,1454,1474
13401,1454,1490
18990,1454,1514
579,1455,1503
6168,1455,1456
11758,1455,1501
17347,1455,1506
22936,1455,1481
4526,1456,1474
10115,1456,1508
15704,1456,1505
21293,1456,1465
2883,1457,1486
8472,1457,1508
14061,1457,1494
19650,1457,1448
1240,1458,1482
6829,1458,1494
12418,1458,1481
18007,1458,1438
23597,1458,1465
5186,1459,1480
10775,1459,1472
16364,1459,1439
21954,1459,1441
3543,1460,1461
9132,1460,1470
14721,1460,1444
20310,1460,1413
1900,1461,1448
7489,1461,1465
13078,1461,1464
18667,1461,1436
257,1462,1438
5846,1462,1469
11435,1462,1485
17024,1462,1464
22613,1462,1440
4203,1463,1468
9792,1463,1493
15381,1463,1503
20970,1463,1480
2560,1464,1457
8149,1464,1495
13738,1464,1516
19327,1464,1504
916,1465,1490
6506,1465,1481
12095,1465,1514
17684,1465,1530
23273,1465,1520
4862,1466,1486
10452,1466,1498
16041,1466,1523
21630,1466,1528
3219,1467,1510
8809,1467,1473
14398,1467,1505
19987,1467,1519
1576,1468,1506
7165,1468,1475
12755,1468,1476
18344,1468,1499
23933,1468,1503
5522,1469,1478
11111,1469,1443
16701,1469,1477
22290,1469,1493
3879,1470,1480
9468,1470,1457
15058,1470,1452
20647,1470,1480
2236,1471,1485
7825,1471,1462
13414,1471,1428
19004,1471,1461
593,1472,1478
6182,1472,1470
11771,1472,1438
17361,1472,1446
22950,1472,1471
4539,1473,1467
10128,1473,1441
15718,1473,1426
21307,1473,1455
2896,1474,1459
8485,1474,1433
14075,1474,1399
19664,1474,1433
1253,1475,1439
6842,1475,1420
12431,1475,1389
18021,1475,1404
23610,1475,1421
5199,1476,1411
10788,1476,1384
16378,1476,1381
21967,1476,1405
3556,1477,1401
9145,1477,1383
14735,1477,1361
20324,1477,1394
1913,1478,1402
7502,1478,1381
13092,1478,1353
18681,1478,1385
270,1479,1399
5859,1479,1385
11448,1479,1354
17038,1479,1377
22627,1479,1395
4216,1480,1382
9805,1480,1359
15395,1480,1376
20984,1480,1397
2573,1481,1386
8162,1481,1361
13752,1481,1379
19341,1481,1412
930,1482,1389
6519,1482,1362
12109,1482,1388
17698,1482,1405
23287,1482,1392
4876,1483,1360
10466,1483,1394
16055,1483,1404
21644,1483,1390
3234,1484,1364
8823,1484,1401
14412,1484,1410
20001,1484,1388
1591,1485,1375
7180,1485,1407
12769,1485,1401
18358,1485,1378
23948,1485,1385
5537,1486,1418
11126,1486,1398
16715,1486,1373
22305,1486,1396
3894,1487,1426
9483,1487,1403
15072,1487,1368
20662,1487,1405
2251,1488,1419
7840,1488,1401
13430,1488,1377
19019,1488,1415
608,1489,1424
6197,1489,1397
11787,1489,1391
17376,1489,1420
22965,1489,1424
4554,1490,1395
10144,1490,1397
15733,1490,1425
21322,1490,1417
2911,1491,1394
8501,1491,1403
14090,1491,1428
19679,1491,1426
1268,1492,1399
6858,1492,1393
12447,1492,1424
18036,1492,1429
23625,1492,1409
5215,1493,1391
10804,1493,1423
16393,1493,1437
21982,1493,1419
3571,1494,1391
9161,1494,1417
14750,1494,1436
20339,1494,1425
1928,1495,1404
7518,1495,1413
13107,1495,1439
18696,1495,1443
285,1496,1415
5875,1496,1408
11464,1496,1442
17053,1496,1448
22642,1496,1430
4232,1497,1407
9821,1497,1448
15410,1497,1460
20999,1497,1442
2588,1498,1409
8178,1498,1442
13767,1498,1460
19356,1498,1460
945,1499,1418
6535,1499,1431
12124,1499,1453
17713,1499,1449
23302,1499,1422
4892,1500,1417
10481,1500,1446
16070,1500,1450
21659,1500,1425
3249,1501,1406
8838,1501,1438
14427,1501,1451
20016,1501,1436
1605,1502,1413
7195,1502,1433
12784,1502,1457
18373,1502,1458
23962,1502,1440
5552,1503,1418
11141,1503,1458
16730,1503,1475
22319,1503,1473
3908,1504,1449
9498,1504,1453
15087,1504,1482
20676,1504,1491
2265,1505,1467
7855,1505,1440
13444,1505,1479
19033,1505,1495
622,1506,1482
6211,1506,1447
11801,1506,1462
17390,1506,1482
22979,1506,1479
4568,1507,1449
10158,1507,1437
15747,1507,1465
21336,1507,1471
2925,1508,1447
8514,1508,1412
14104,1508,1437
19693,1508,1456
1282,1509,1445
6871,1509,1411
12461,1509,1412
18050,1509,1435
23639,1509,1433
5228,1510,1405
10818,1510,1386
16407,1510,1416
21996,1510,1421
3585,1511,1401
9175,1511,1368
14764,1511,1400
20353,1511,1409
1942,1512,1385
7532,1512,1354
13121,1512,1388
18710,1512,1398
299,1513,1377
5888,1513,1342
11478,1513,1374
17067,1513,1379
22656,1513,1369
4245,1514,1339
9835,1514,1349
15424,1514,1366
21013,1514,1354
2602,1515,1333
8192,1515,1316
13781,1515,1339
19370,1515,1343
959,1516,1328
6548,1516,1299
12138,1516,1314
17727,1516,1329
23316,1516,1321
4905,1517,1306
10495,1517,1290
16084,1517,1318
21673,1517,1316
3262,1518,1310
8851,1518,1281
14441,1518,1295
20030,1518,1317
1619,1519,1306
7208,1519,1294
12798,1519,1272
18387,1519,1300
23976,1519,1303
5565,1520,1303
11154,1520,1280
16744,1520,1285
22333,1520,1310
3922,1521,1313
9511,1521,1297
15100,1521,1271
20690,1521,1301
2279,1522,1313
7868,1522,1314
13457,1522,1296
19047,1522,1301
636,1523,1330
6225,1523,1329
11814,1523,1319
17404,1523,1314
22993,1523,1344
4582,1524,1346
10171,1524,1339
15761,1524,1324
21350,1524,1365
2939,1525,1367
8528,1525,1362
14118,1525,1341
19707,1525,1383
1296,1526,1398
6885,1526,1376
12474,1526,1358
18064,1526,1396
23653,1526,1416
5242,1527,1408
10831,1527,1370
16421,1527,1400
22010,1527,1416
3599,1528,1403
9188,1528,1369
14778,1528,1401
20367,1528,1413
1956,1529,1387
7546,1529,1362
13135,1529,1394
18724,1529,1387
313,1530,1369
5903,1530,1360
11492,1530,1385
17081,1530,1379
22670,1530,1349
4260,1531,1346
9849,1531,1369
15438,1531,1361
21027,1531,1335
2617,1532,1327
8206,1532,1349
13795,1532,1340
19384,1532,1318
974,1533,1301
6563,1533,1327
12152,1533,1323
17741,1533,1307
23330,1533,1273
4920,1534,1302
10509,1534,1302
16098,1534,1291
21687,1534,1259
3277,1535,1280
8866,1535,1284
14455,1535,1275
20044,1535,1246
1634,1536,1261
7223,1536,1269
12812,1536,1261
18401,1536,1237
23991,1536,1242
5580,1537,1258
11169,1537,1253
16758,1537,1240
22348,1537,1222
3937,1538,1245
9526,1538,1253
15115,1538,1249
20704,1538,1225
2294,1539,1240
7883,1539,1255
13472,1539,1255
19061,1539,1239
651,1540,1235
6240,1540,1257
11829,1540,1262
17418,1540,1249
23008,1540,1236
4597,1541,1258
10186,1541,1267
15775,1541,1253
21365,1541,1238
2954,1542,1263
8543,1542,1269
14132,1542,1255
19722,1542,1242
1311,1543,1265
6900,1543,1268
12489,1543,1257
18079,1543,1238
23668,1543,1265
5257,1544,1278
10846,1544,1263
16436,1544,1240
22025,1544,1268
3614,1545,1271
9203,1545,1265
14793,1545,1247
20382,1545,1273
1971,1546,1280
7560,1546,1264
13150,1546,1259
18739,1546,1283
328,1547,1287
5917,1547,1263
11507,1547,1278
17096,1547,1295
22685,1547,1298
4274,1548,1275
9864,1548,1297
15453,1548,1310
21042,1548,1313
2631,1549,1290
8221,1549,1309
13810,1549,1331
19399,1549,1325
988,1550,1307
6578,1550,1305
12167,1550,1332
17756,1550,1327
23345,1550,1311
4935,1551,1293
10524,1551,1321
16113,1551,1317
21702,1551,1302
3291,1552,1269
8881,1552,1299
14470,1552,1301
20059,1552,1294
1648,1553,1272
7238,1553,1269
12827,1553,1290
18416,1553,1286
5,1554,1280
5594,1554,1255
11184,1554,1264
16773,1554,1285
22362,1554,1285
3951,1555,1282
9540,1555,1262
15130,1555,1250
20719,1555,1277
2308,1556,1275
7897,1556,1269
13486,1556,1248
19076,1556,1237
665,1557,1246
6254,1557,1247
11843,1557,1237
17432,1557,1212
23022,1557,1202
4611,1558,1217
10200,1558,1218
15789,1558,1196
21378,1558,1167
2968,1559,1189
8557,1559,1201
14146,1559,1195
19735,1559,1177
1325,1560,1174
6914,1560,1198
12503,1560,1203
18092,1560,1193
23682,1560,1168
5271,1561,1202
10860,1561,1213
16449,1561,1210
22038,1561,1190
3628,1562,1200
9217,1562,1216
14806,1562,1221
20395,1562,1206
1985,1563,1189
7574,1563,1215
13163,1563,1221
18752,1563,1210
342,1564,1184
5931,1564,1206
11520,1564,1216
17109,1564,1212
22698,1564,1180
4288,1565,1200
9877,1565,1215
15466,1565,1213
21055,1565,1195
2645,1566,1199
8234,1566,1226
13823,1566,1231
19412,1566,1225
1002,1567,1217
6591,1567,1244
12180,1567,1254
17769,1567,1250
23358,1567,1225
4948,1568,1258
10537,1568,1265
16126,1568,1265
21715,1568,1241
3305,1569,1253
8894,1569,1266
14483,1569,1264
20072,1569,1242
1662,1570,1240
7251,1570,1255
12840,1570,1253
18429,1570,1236
19,1571,1221
5608,1571,1233
11197,1571,1246
16786,1571,1235
22381,1571,1208
3965,1572,1230
9554,1572,1243
15143,1572,1242
20738,1572,1228
2322,1573,1233
7911,1573,1252
13500,1573,1260
19095,1573,1259
679,1574,1238
6268,1574,1266
11857,1574,1282
17452,1574,1276
23041,1574,1256
4625,1575,1292
10214,1575,1301
15809,1575,1304
21398,1575,1277
2982,1576,1311
8577,1576,1317
14166,1576,1318
19755,1576,1291
1339,1577,1319
6934,1577,1325
12523,1577,1322
18112,1577,1294
23696,1577,1322
5291,1578,1330
10880,1578,1324
16469,1578,1293
22053,1578,1321
3648,1579,1331
9237,1579,1320
14826,1579,1290
20410,1579,1316
2005,1580,1324
7594,1580,1315
13183,1580,1284
18767,1580,1306
362,1581,1315
5951,1581,1311
11540,1581,1275
17124,1581,1305
22719,1581,1310
4308,1582,1297
9892,1582,1266
15481,1582,1301
21076,1582,1303
2665,1583,1291
8249,1583,1259
13838,1583,1287
19433,1583,1291
1022,1584,1282
6606,1584,1251
12195,1584,1281
17790,1584,1287
23379,1584,1278
4968,1585,1247
10552,1585,1278
16141,1585,1282
21736,1585,1282
3325,1586,1256
8909,1586,1284
14504,1586,1294
20093,1586,1291
1682,1587,1271
7266,1587,1297
12855,1587,1306
18450,1587,1310
39,1588,1289
5623,1588,1318
11212,1588,1329
16807,1588,1328
22396,1588,1306
3980,1589,1332
9569,1589,1354
15158,1589,1343
20753,1589,1322
2337,1590,1347
7926,1590,1370
13515,1590,1364
19104,1590,1337
694,1591,1365
6283,1591,1390
11872,1591,1385
17461,1591,1364
23051,1591,1389
4640,1592,1419
10229,1592,1410
15824,1592,1388
21408,1592,1416
2997,1593,1440
8586,1593,1434
14181,1593,1412
19765,1593,1438
1354,1594,1461
6943,1594,1453
12538,1594,1430
18122,1594,1450
23711,1594,1476
5300,1595,1476
10895,1595,1442
16479,1595,1461
22068,1595,1485
3657,1596,1479
9252,1596,1452
14836,1596,1473
20425,1596,1496
2014,1597,1488
7609,1597,1459
13193,1597,1482
18782,1597,1495
371,1598,1492
5966,1598,1462
11550,1598,1491
17139,1598,1506
22734,1598,1493
4323,1599,1460
9907,1599,1494
15496,1599,1506
21091,1599,1488
2675,1600,1455
8264,1600,1487
13853,1600,1493
19448,1600,1475
1032,1601,1448
6621,1601,1479
12216,1601,1482
17805,1601,1461
23389,1601,1439
4978,1602,1462
10573,1602,1466
16162,1602,1446
21746,1602,1425
3341,1603,1445
8930,1603,1451
14519,1603,1427
20103,1603,1412
1698,1604,1435
7287,1604,1437
12876,1604,1415
18460,1604,1396
55,1605,1418
5644,1605,1422
11233,1605,1406
16817,1605,1381
22412,1605,1410
4001,1606,1422
9590,1606,1408
15179,1606,1376
20763,1606,1401
2358,1607,1420
7947,1607,1416
13536,1607,1390
19120,1607,1402
715,1608,1421
6304,1608,1426
11893,1608,1406
17483,1608,1392
23072,1608,1422
4661,1609,1430
10250,1609,1418
15839,1609,1382
21429,1609,1415
3018,1610,1427
8607,1610,1421
14196,1610,1398
19786,1610,1394
1375,1611,1418
6964,1611,1427
12553,1611,1407
18142,1611,1380
23732,1611,1409
5321,1612,1419
10910,1612,1426
16499,1612,1408
22089,1612,1402
3678,1613,1433
9267,1613,1443
14856,1613,1439
20445,1613,1411
2035,1614,1442
7624,1614,1465
13213,1614,1471
18802,1614,1451
386,1615,1451
5981,1615,1482
11570,1615,1490
17159,1615,1481
22743,1615,1460
4338,1616,1497
9927,1616,1507
15516,1616,1501
21105,1616,1468
2695,1617,1507
8284,1617,1526
13873,1617,1518
19462,1617,1487
1046,1618,1514
6635,1618,1530
12230,1618,1532
17819,1618,1505
23403,1618,1521
4992,1619,1544
10587,1619,1542
16176,1619,1516
21760,1619,1526
3349,1620,1553
8944,1620,1552
14533,1620,1530
20117,1620,1533
1706,1621,1559
7295,1621,1561
12890,1621,1539
18474,1621,1536
63,1622,1567
5652,1622,1565
11247,1622,1543
16831,1622,1544
22420,1622,1573
4009,1623,1569
9604,1623,1541
15188,1623,1552
20777,1623,1578
2366,1624,1566
7961,1624,1534
13545,1624,1563
19134,1624,1582
729,1625,1563
6313,1625,1536
11902,1625,1579
17491,1625,1584
23086,1625,1558
4670,1626,1559
10259,1626,1589
15848,1626,1581
21443,1626,1550
3027,1627,1577
8616,1627,1597
14211,1627,1577
19795,1627,1545
1384,1628,1582
6973,1628,1585
12568,1628,1564
18152,1628,1551
23741,1628,1583
5330,1629,1580
10925,1629,1551
16509,1629,1550
22098,1629,1573
3693,1630,1568
9282,1630,1535
14866,1630,1543
20455,1630,1563
2050,1631,1553
7639,1631,1525
13223,1631,1526
18812,1631,1544
407,1632,1540
5996,1632,1513
11580,1632,1501
17169,1632,1522
22758,1632,1526
4353,1633,1509
9942,1633,1475
15526,1633,1500
21115,1633,1511
2710,1634,1503
8299,1634,1486
13883,1634,1467
19472,1634,1496
1067,1635,1504
6656,1635,1501
12245,1635,1484
17829,1635,1478
23424,1635,1507
5013,1636,1521
10602,1636,1517
16191,1636,1494
21781,1636,1507
3370,1637,1537
8959,1637,1546
14548,1637,1533
20138,1637,1501
1727,1638,1540
7316,1638,1559
12905,1638,1554
18494,1638,1532
84,1639,1527
5673,1639,1554
11262,1639,1560
16851,1639,1543
22440,1639,1509
4024,1640,1538
9613,1640,1554
15208,1640,1548
20797,1640,1524
2381,1641,1527
7970,1641,1553
13565,1641,1548
19154,1641,1525
738,1642,1522
6327,1642,1550
11916,1642,1548
17511,1642,1533
23095,1642,1523
4684,1643,1553
10279,1643,1552
15868,1643,1531
21452,1643,1529
3041,1644,1557
8630,1644,1554
14225,1644,1533
19809,1644,1535
1398,1645,1561
6993,1645,1561
12582,1645,1530
18166,1645,1536
23755,1645,1560
5350,1646,1553
10939,1646,1523
16523,1646,1537
22112,1646,1554
3707,1647,1540
9296,1647,1511
14880,1647,1536
20469,1647,1546
2064,1648,1535
7648,1648,1494
13237,1648,1528
18832,1648,1535
421,1649,1521
6005,1649,1487
11594,1649,1522
17189,1649,1530
22778,1649,1516
4362,1650,1482
9951,1650,1520
15546,1650,1526
21135,1650,1519
2719,1651,1482
8308,1651,1521
13903,1651,1534
19492,1651,1521
1081,1652,1485
6665,1652,1522
12254,1652,1533
17849,1652,1524
23438,1652,1486
5022,1653,1521
10611,1653,1530
16206,1653,1513
21790,1653,1477
3379,1654,1515
8968,1654,1519
14563,1654,1501
20147,1654,1470
1736,1655,1501
7325,1655,1505
12920,1655,1484
18504,1655,1454
93,1656,1487
5682,1656,1488
11277,1656,1473
16861,1656,1438
22450,1656,1472
4039,1657,1477
9634,1657,1462
15223,1657,1425
20807,1657,1446
2396,1658,1452
7991,1658,1439
13580,1658,1407
19164,1658,1409
753,1659,1415
6348,1659,1406
11937,1659,1382
17521,1659,1352
23116,1659,1369
4705,1660,1370
10294,1660,1351
15883,1660,1310
21473,1660,1326
3062,1661,1330
8651,1661,1324
14240,1661,1297
19830,1661,1281
1419,1662,1301
7008,1662,1306
12597,1662,1293
18186,1662,1263
23776,1662,1281
5365,1663,1296
10954,1663,1300
16543,1663,1283
22127,1663,1275
3722,1664,1303
9311,1664,1310
14900,1664,1298
20484,1664,1280
2073,1665,1309
7668,1665,1319
13257,1665,1306
18841,1665,1282
430,1666,1309
6025,1666,1318
11614,1666,1306
17198,1666,1270
