idx,pfx,val
425,706,604
6009,706,602
11604,706,616
17193,706,610
22788,706,612
4372,707,617
9961,707,621
15556,707,619
21151,707,622
2740,708,628
8335,708,631
13924,708,636
19519,708,637
1108,709,640
6692,709,647
12281,709,645
17876,709,652
23460,709,650
5049,710,657
10644,710,650
16233,710,652
21817,710,649
3406,711,653
9001,711,642
14590,711,639
20174,711,635
1763,712,629
7358,712,617
12936,712,614
18531,712,607
120,713,606
5709,713,594
11293,713,591
16882,713,579
22477,713,577
4066,714,570
9650,714,568
15239,714,562
20834,714,552
2423,715,553
8007,715,548
13596,715,548
19185,715,542
780,716,541
6358,716,538
11953,716,541
17542,716,546
23120,716,537
4715,717,539
10304,717,536
15888,717,544
21477,717,537
3066,718,536
8661,718,526
14250,718,519
19867,718,514
1456,719,522
7045,719,528
12634,719,533
18229,719,536
23818,719,541
5407,720,543
10991,720,551
16580,720,562
22169,720,566
3758,721,568
9336,721,573
14931,721,579
20509,721,593
2098,722,602
7693,722,607
13282,722,619
18871,722,618
455,723,634
6044,723,642
11633,723,642
17228,723,641
22806,723,645
4395,724,647
9990,724,657
15579,724,659
21168,724,649
2752,725,652
8341,725,654
13930,725,645
19525,725,636
1103,726,627
6698,726,620
12287,726,618
17876,726,602
23454,726,584
5119,727,583
10708,727,583
16297,727,576
21886,727,568
3476,728,558
9065,728,569
14654,728,572
20243,728,573
1832,729,570
7421,729,564
13011,729,560
18600,729,571
189,730,578
5778,730,580
11367,730,569
16957,730,567
22546,730,577
4135,731,577
9724,731,568
15271,731,557
20903,731,564
2450,732,574
8039,732,590
13628,732,597
19217,732,600
801,733,617
6396,733,629
11985,733,646
17574,733,651
23158,733,662
4753,734,679
10342,734,694
15931,734,696
21515,734,699
3104,735,719
8699,735,737
14288,735,743
19872,735,743
1461,736,750
7056,736,769
12645,736,777
18234,736,771
23818,736,788
5413,737,799
11002,737,808
16597,737,810
22175,737,813
3770,738,828
9359,738,837
14948,738,836
20532,738,836
2121,739,848
7716,739,861
13305,739,862
18900,739,867
478,740,863
6067,740,866
11662,740,872
17257,740,867
22846,740,859
4424,741,852
10013,741,848
15608,741,848
21197,741,838
2792,742,829
8370,742,814
13959,742,815
19548,742,817
1143,743,814
6732,743,805
12327,743,813
17905,743,803
23494,743,816
5083,744,822
10678,744,829
16267,744,834
21862,744,840
3451,745,845
9029,745,857
14618,745,866
20213,745,876
1802,746,885
7397,746,889
12986,746,890
18564,746,904
153,747,915
5748,747,929
11337,747,935
16926,747,936
22521,747,941
4099,748,941
9694,748,954
15283,748,964
20872,748,975
2461,749,974
8056,749,981
13645,749,983
19229,749,999
818,750,1010
6407,750,1024
11996,750,1033
17591,750,1043
23180,750,1052
4769,751,1050
10353,751,1055
15942,751,1072
21531,751,1076
3120,752,1079
8709,752,1075
14304,752,1068
19893,752,1065
1482,753,1058
7071,753,1045
12660,753,1040
18244,753,1051
23833,753,1066
5422,754,1076
11011,754,1086
16600,754,1094
22195,754,1101
3784,755,1117
9373,755,1122
14962,755,1126
20546,755,1152
2135,756,1179
7724,756,1204
13319,756,1225
18908,756,1253
497,757,1263
6086,757,1265
11670,757,1294
17265,757,1332
22854,757,1358
4443,758,1366
10032,758,1367
15621,758,1352
21205,758,1367
2800,759,1386
8389,759,1396
13978,759,1380
19567,759,1359
1151,760,1334
6740,760,1339
12335,760,1348
17924,760,1332
23513,760,1311
5097,761,1277
10686,761,1289
16275,761,1286
21870,761,1282
3459,762,1265
9048,762,1240
14632,762,1256
20221,762,1265
1816,763,1257
7405,763,1247
12989,763,1224
18578,763,1249
167,764,1253
5762,764,1248
11351,764,1234
16935,764,1229
22524,764,1251
4113,765,1252
9708,765,1246
15297,765,1224
20881,765,1248
2470,766,1260
8065,766,1259
13654,766,1250
19238,766,1253
827,767,1275
6422,767,1283
12011,767,1279
17595,767,1268
23184,767,1296
4779,768,1312
10368,768,1322
15957,768,1313
21541,768,1326
3130,769,1356
8725,769,1382
14314,769,1382
19903,769,1380
1487,770,1394
7076,770,1422
12671,770,1447
18260,770,1454
23849,770,1438
5433,771,1440
11028,771,1463
16617,771,1481
22206,771,1478
3795,772,1455
9379,772,1439
14974,772,1456
20563,772,1462
2152,773,1439
7741,773,1406
13325,773,1409
18920,773,1426
509,774,1420
6098,774,1393
11682,774,1372
17271,774,1396
22866,774,1404
4455,775,1391
10044,775,1369
15628,775,1372
21223,775,1405
2812,776,1412
8401,776,1398
13985,776,1391
19580,776,1427
1169,777,1451
6758,777,1442
12347,777,1422
17937,777,1464
23526,777,1498
5115,778,1501
10704,778,1473
16294,778,1506
21883,778,1542
3472,779,1546
9061,779,1514
14651,779,1544
20240,779,1578
1829,780,1576
7418,780,1534
13008,780,1571
18597,780,1599
186,781,1589
5770,781,1538
11365,781,1585
16954,781,1605
22543,781,1590
4127,782,1549
9722,782,1584
15311,782,1600
20900,782,1584
2484,783,1545
8073,783,1577
13668,783,1594
19257,783,1587
841,784,1541
6430,784,1573
12025,784,1592
17614,784,1579
23203,784,1542
4787,785,1574
10382,785,1593
15971,785,1595
21560,785,1554
3144,786,1578
8739,786,1598
14328,786,1601
19917,786,1573
1501,787,1585
7096,787,1602
12685,787,1607
18274,787,1570
23858,787,1585
5453,788,1601
11042,788,1598
16631,788,1553
22215,788,1581
3810,789,1609
9399,789,1590
14983,789,1557
20572,789,1588
2167,790,1601
7756,790,1575
13340,790,1570
18935,790,1597
524,791,1594
6113,791,1550
11697,791,1581
17292,791,1598
22881,791,1584
4465,792,1559
10060,792,1588
15649,792,1598
21238,792,1550
2822,793,1570
8417,793,1590
14006,793,1574
19590,793,1545
1179,794,1573
6774,794,1580
12363,794,1555
17947,794,1556
23542,794,1586
5131,795,1580
10715,795,1542
16304,795,1576
21899,795,1600
3488,796,1578
9072,796,1570
14667,796,1606
20256,796,1621
1845,797,1585
7429,797,1599
13024,797,1632
18613,797,1629
197,798,1579
5792,798,1634
11381,798,1650
16970,798,1630
22554,798,1597
4149,799,1641
9738,799,1656
15327,799,1627
20911,799,1603
2506,800,1648
8095,800,1659
13684,800,1628
19274,800,1609
863,801,1653
6452,801,1667
12041,801,1643
17630,801,1602
23220,801,1654
4809,802,1683
10398,802,1672
15987,802,1636
21577,802,1646
3166,803,1695
8755,803,1697
14344,803,1677
19933,803,1644
1523,804,1691
7112,804,1722
12701,804,1705
18290,804,1684
23880,804,1673
5469,805,1736
11058,805,1730
16647,805,1712
22236,805,1692
3826,806,1705
9415,806,1740
15004,806,1730
20593,806,1713
2182,807,1689
7772,807,1702
13361,807,1737
18950,807,1727
539,808,1709
6128,808,1685
11718,808,1679
17307,808,1723
22896,808,1727
4485,809,1712
10074,809,1693
15669,809,1675
21253,809,1729
2842,810,1736
8431,810,1725
14020,810,1706
19615,810,1704
1199,811,1731
6788,811,1745
12377,811,1736
17966,811,1721
23561,811,1705
5150,812,1695
10734,812,1703
16323,812,1726
21912,812,1724
3501,813,1710
9090,813,1696
14679,813,1677
20274,813,1656
1858,814,1659
7447,814,1704
13036,814,1721
18625,814,1717
220,815,1714
5809,815,1732
11398,815,1718
16982,815,1755
22571,815,1757
4160,816,1750
9755,816,1781
15344,816,1786
20933,816,1779
2517,817,1782
8106,817,1784
13689,817,1788
19278,817,1809
879,818,1809
6468,818,1809
12057,818,1808
17646,818,1804
23235,818,1794
4824,819,1789
10413,819,1780
16002,819,1767
21591,819,1749
3180,820,1735
8769,820,1717
14358,820,1701
19941,820,1691
1536,821,1686
7120,821,1693
12709,821,1722
18298,821,1756
23887,821,1761
5476,822,1760
11065,822,1760
16648,822,1760
22237,822,1764
3826,823,1758
9427,823,1740
15004,823,1722
20599,823,1706
2188,824,1691
7777,824,1674
13366,824,1656
18955,824,1640
545,825,1631
6134,825,1647
11723,825,1674
17312,825,1694
22901,825,1717
4490,826,1715
10079,826,1708
15674,826,1710
21258,826,1760
2847,827,1762
8436,827,1761
14031,827,1769
19620,827,1784
1204,828,1778
6793,828,1778
12382,828,1779
17971,828,1772
23566,828,1793
5155,829,1794
10744,829,1777
16328,829,1779
21917,829,1778
3506,830,1768
9095,830,1756
14690,830,1763
20279,830,1760
1863,831,1762
7452,831,1761
13041,831,1749
18630,831,1736
225,832,1722
5814,832,1708
11398,832,1739
16987,832,1742
22576,832,1731
4165,833,1710
9760,833,1688
15344,833,1709
20933,833,1735
2522,834,1722
8111,834,1703
13700,834,1672
19290,834,1703
879,835,1724
6468,835,1720
12057,835,1701
17646,835,1680
23235,835,1650
4825,836,1703
10414,836,1728
16003,836,1715
21592,836,1703
3181,837,1684
8771,837,1717
14360,837,1748
19949,837,1743
1538,838,1731
7133,838,1742
12717,838,1769
18306,838,1769
23895,838,1768
5490,839,1781
11079,839,1791
16663,839,1781
22252,839,1784
3841,840,1778
9436,840,1806
15025,840,1806
20614,840,1796
2198,841,1787
7787,841,1787
13382,841,1791
18971,841,1818
560,842,1806
6149,842,1794
11733,842,1791
17322,842,1788
22917,842,1798
4506,843,1811
10095,843,1801
15679,843,1785
21268,843,1785
2857,844,1780
8446,844,1770
14029,844,1758
19618,844,1748
1219,845,1730
6803,845,1758
12392,845,1754
17981,845,1742
23570,845,1725
5159,846,1700
10748,846,1669
16338,846,1725
21927,846,1733
3516,847,1717
9105,847,1695
14695,847,1678
20284,847,1742
1873,848,1734
7462,848,1717
13051,848,1695
18641,848,1755
230,849,1749
5819,849,1735
11414,849,1725
16998,849,1770
22587,849,1765
4170,850,1756
9771,850,1764
15355,850,1777
20944,850,1774
2533,851,1766
8128,851,1776
13712,851,1776
19301,851,1779
890,852,1770
6479,852,1754
12074,852,1774
17658,852,1773
23247,852,1768
4836,853,1755
10431,853,1747
16020,853,1753
21604,853,1767
3193,854,1758
8782,854,1746
14377,854,1745
19961,854,1747
1550,855,1763
7139,855,1755
12728,855,1740
18323,855,1748
23907,855,1768
5496,856,1762
11085,856,1752
16680,856,1750
22264,856,1751
3853,857,1769
9442,857,1759
15031,857,1744
20626,857,1756
2210,858,1769
7799,858,1763
13388,858,1748
18983,858,1743
567,859,1758
6156,859,1763
11745,859,1749
17334,859,1729
22929,859,1734
4513,860,1761
10102,860,1750
15691,860,1731
21286,860,1731
2870,861,1759
8459,861,1749
14048,861,1731
19643,861,1729
1227,862,1757
6816,862,1748
12405,862,1730
18000,862,1724
23584,862,1757
5173,863,1747
10762,863,1729
16357,863,1718
21941,863,1756
3530,864,1745
9119,864,1725
14714,864,1714
20298,864,1753
1887,865,1741
7476,865,1720
13071,865,1705
18655,865,1750
244,866,1734
5833,866,1708
11423,866,1693
17012,866,1741
22601,866,1726
4190,867,1698
9780,867,1702
15369,867,1734
20958,867,1716
2547,868,1684
8137,868,1709
13726,868,1726
19315,868,1702
910,869,1667
6494,869,1714
12083,869,1715
17672,869,1685
23262,869,1664
4851,870,1718
10440,870,1700
16029,870,1661
21619,870,1698
3208,871,1708
8797,871,1682
14387,871,1666
19976,871,1716
1565,872,1693
7154,872,1644
12744,872,1720
18333,872,1705
23922,872,1666
5512,873,1726
11101,873,1717
16690,873,1685
22280,873,1718
3869,874,1725
9458,874,1698
15048,874,1702
20637,874,1735
2226,875,1708
7821,875,1674
13405,875,1737
18994,875,1717
583,876,1680
6173,876,1731
11762,876,1725
17351,876,1695
22941,876,1700
4530,877,1730
10119,877,1703
15714,877,1665
21298,877,1730
2887,878,1712
8476,878,1676
14066,878,1714
19655,878,1723
1244,879,1694
6834,879,1697
12423,879,1729
18012,879,1707
23607,879,1674
5191,880,1727
10780,880,1719
16369,880,1686
21959,880,1695
3548,881,1728
9137,881,1700
14732,881,1667
20316,881,1726
1905,882,1709
7500,882,1673
13084,882,1713
18673,882,1718
262,883,1686
5852,883,1686
11441,883,1725
17030,883,1698
22620,883,1672
4209,884,1730
9798,884,1709
15393,884,1686
20977,884,1737
2566,885,1717
8161,885,1701
13745,885,1741
19334,885,1725
929,886,1714
6513,886,1749
12102,886,1731
17697,886,1726
23281,886,1754
4870,887,1734
10465,887,1736
16049,887,1756
21638,887,1741
3233,888,1746
8817,888,1761
14406,888,1742
20001,888,1755
1585,889,1763
7174,889,1748
12769,889,1759
18353,889,1765
23942,889,1751
5537,890,1766
11121,890,1772
16710,890,1758
22305,890,1777
3889,891,1774
9478,891,1765
15073,891,1785
20657,891,1780
2246,892,1770
7841,892,1795
13425,892,1783
19014,892,1776
609,893,1799
6193,893,1787
11782,893,1780
17377,893,1808
22961,893,1789
4556,894,1792
10145,894,1810
15729,894,1791
21324,894,1812
2913,895,1807
8497,895,1793
14092,895,1819
19681,895,1811
1265,896,1793
6860,896,1823
12449,896,1806
18033,896,1793
23628,896,1823
5217,897,1808
10807,897,1803
16396,897,1826
21985,897,1808
3575,898,1814
9164,898,1827
14753,898,1809
20343,898,1827
1932,899,1825
7521,899,1810
13111,899,1825
18700,899,1828
289,900,1809
5879,900,1821
11468,900,1826
17057,900,1812
22647,900,1810
4236,901,1829
9825,901,1815
15409,901,1793
21004,901,1829
2593,902,1813
8177,902,1793
13772,902,1827
19361,902,1816
945,903,1793
6540,903,1823
12129,903,1811
17713,903,1791
23308,903,1821
4897,904,1810
10481,904,1789
16076,904,1817
21665,904,1807
3249,905,1790
8844,905,1812
14433,905,1807
20017,905,1788
1612,906,1816
7201,906,1801
12785,906,1785
18380,906,1813
23969,906,1787
5553,907,1777
11148,907,1803
16732,907,1783
22327,907,1809
3916,908,1782
9500,908,1775
15095,908,1793
20679,908,1780
2274,909,1800
7858,909,1780
13453,909,1784
19037,909,1778
626,910,1769
6216,910,1780
11805,910,1774
17400,910,1786
22984,910,1777
4579,911,1785
10163,911,1775
15758,911,1777
21342,911,1773
2925,912,1762
8521,912,1769
14104,912,1750
19700,912,1768
1283,913,1753
6879,913,1769
12474,913,1773
18058,913,1773
23653,913,1784
5237,914,1775
10832,914,1786
16416,914,1775
22011,914,1787
3595,915,1774
9190,915,1786
14774,915,1769
20369,915,1778
1953,916,1764
7548,916,1761
13132,916,1758
18727,916,1738
311,917,1752
5900,917,1714
11490,917,1748
17079,917,1709
22669,917,1744
4258,918,1704
9848,918,1738
15437,918,1701
21027,918,1726
2616,919,1697
8206,919,1702
13795,919,1692
19385,919,1673
974,920,1693
6564,920,1678
12153,920,1698
17743,920,1678
23332,920,1710
4922,921,1699
10511,921,1724
16101,921,1727
21690,921,1737
3280,922,1748
8869,922,1747
14459,922,1746
20048,922,1757
1643,923,1750
7227,923,1761
12822,923,1745
18406,923,1760
23995,923,1735
5585,924,1720
11174,924,1742
16763,924,1700
22353,924,1747
3942,925,1715
9532,925,1737
15121,925,1728
20710,925,1684
2300,926,1741
7889,926,1708
13479,926,1725
19068,926,1725
657,927,1676
6247,927,1729
11836,927,1701
17426,927,1656
23015,927,1709
4604,928,1662
10194,928,1666
15783,928,1685
21372,928,1614
2962,929,1662
8551,929,1643
14141,929,1620
19730,929,1657
1319,930,1601
6909,930,1637
12498,930,1632
18088,930,1596
23677,930,1642
5266,931,1608
10856,931,1620
16445,931,1634
22035,931,1572
3624,932,1624
9213,932,1615
14803,932,1594
20392,932,1631
1981,933,1588
7571,933,1608
13160,933,1619
18750,933,1562
339,934,1613
5928,934,1594
11518,934,1585
17107,934,1598
22696,934,1548
4286,935,1591
9875,935,1585
15465,935,1554
21054,935,1595
2643,936,1560
8233,936,1579
13822,936,1593
19412,936,1541
1001,937,1593
6590,937,1577
12180,937,1568
17769,937,1602
23358,937,1565
4948,938,1584
10537,938,1598
16126,938,1539
21716,938,1592
3305,939,1587
8895,939,1548
14484,939,1592
20073,939,1573
1663,940,1552
7252,940,1580
12841,940,1536
18431,940,1549
20,941,1563
5609,941,1499
11199,941,1539
16788,941,1529
22378,941,1492
3967,942,1526
9556,942,1491
15146,942,1495
20735,942,1513
2324,943,1455
7914,943,1497
13503,943,1491
19093,943,1471
682,944,1501
6271,944,1461
11861,944,1490
17450,944,1486
23040,944,1467
4629,945,1504
10218,945,1458
15808,945,1491
21397,945,1479
2987,946,1485
8576,946,1498
14166,946,1467
19755,946,1508
1344,947,1450
6934,947,1507
12523,947,1464
18113,947,1501
23702,947,1473
5292,948,1501
10881,948,1480
16471,948,1501
22060,948,1489
3650,949,1517
9239,949,1511
14829,949,1519
20418,949,1520
2008,950,1530
7597,950,1526
13187,950,1536
18776,950,1535
366,951,1541
5955,951,1533
11545,951,1541
17134,951,1534
22724,951,1541
4313,952,1529
9903,952,1541
15492,952,1520
21082,952,1538
2671,953,1510
8261,953,1523
13850,953,1488
19440,953,1504
1029,954,1462
6619,954,1485
12208,954,1439
17798,954,1478
23387,954,1429
4977,955,1476
10566,955,1419
16156,955,1466
21745,955,1406
3335,956,1455
8925,956,1396
14514,956,1443
20104,956,1395
1693,957,1441
7283,957,1397
12872,957,1444
18462,957,1395
51,958,1445
5640,958,1385
11230,958,1435
16819,958,1380
22409,958,1413
3998,959,1363
9588,959,1387
15177,959,1349
20767,959,1370
2356,960,1343
7946,960,1359
13535,960,1343
19125,960,1359
714,961,1348
6304,961,1345
11893,961,1347
17483,961,1325
23072,961,1337
4662,962,1300
10251,962,1322
15835,962,1281
21430,962,1302
3019,963,1261
8609,963,1286
14198,963,1257
19782,963,1282
1377,964,1255
6961,964,1286
12556,964,1262
18140,964,1279
23735,964,1275
5319,965,1282
10914,965,1285
16498,965,1283
22093,965,1299
3677,966,1289
9272,966,1313
14861,966,1288
20451,966,1327
2040,967,1314
7624,967,1324
13219,967,1329
18803,967,1318
398,968,1335
5987,968,1305
11577,968,1333
17166,968,1314
22750,968,1310
4345,969,1306
9929,969,1263
15518,969,1280
21113,969,1255
2697,970,1238
8292,970,1230
13876,970,1185
19471,970,1198
1060,971,1161
6644,971,1156
12239,971,1147
17823,971,1131
23418,971,1134
5002,972,1104
10597,972,1120
16186,972,1096
21770,972,1111
3365,973,1104
8949,973,1100
14544,973,1108
20128,973,1087
1723,974,1107
7312,974,1093
12896,974,1107
18491,974,1105
75,975,1103
5670,975,1113
11254,975,1097
16849,975,1113
22438,975,1089
4022,976,1114
9617,976,1102
15201,976,1119
20796,976,1115
2380,977,1122
7975,977,1126
13559,977,1120
19148,977,1137
738,978,1120
6327,978,1155
11922,978,1144
17506,978,1162
23101,978,1171
4685,979,1173
10280,979,1188
15864,979,1159
21459,979,1188
3048,980,1174
8632,980,1182
14227,980,1180
19811,980,1157
1406,981,1162
6995,981,1118
12585,981,1127
18174,981,1100
23758,981,1088
5353,982,1072
10937,982,1055
16532,982,1043
22116,982,1019
3711,983,1019
9295,983,995
14890,983,1006
20479,983,982
2069,984,1003
7658,984,998
13248,984,1009
18837,984,1011
421,985,1027
6016,985,1039
11600,985,1045
17195,985,1060
22779,985,1053
4374,986,1071
9958,986,1054
15553,986,1070
21142,986,1061
2726,987,1080
8321,987,1073
13905,987,1081
19500,987,1079
1084,988,1071
6679,988,1078
12263,988,1058
17852,988,1078
23447,988,1063
5031,989,1074
10626,989,1071
16210,989,1075
21805,989,1073
3389,990,1065
8978,990,1083
14573,990,1067
20157,990,1082
1752,991,1072
7336,991,1066
12925,991,1080
18520,991,1056
104,992,1073
5693,992,1053
11277,992,1045
16872,992,1058
22467,992,1034
4051,993,1041
9640,993,1028
15224,993,1007
20819,993,1022
2414,994,1006
7998,994,998
13587,994,996
19182,994,983
766,995,989
6361,995,980
11945,995,961
17534,995,968
23129,995,959
4713,996,950
10308,996,950
15897,996,924
21481,996,938
3076,997,928
8660,997,926
14255,997,925
19833,997,907
1428,998,918
7023,998,914
12607,998,919
18202,998,919
23786,998,919
5381,999,926
10965,999,923
16554,999,942
22149,999,941
3733,1000,962
9328,1000,969
14912,1000,979
20507,1000,989
2091,1001,987
7686,1001,1003
13275,1001,994
18859,1001,1003
454,1002,1003
6038,1002,1004
11633,1002,998
17217,1002,988
22812,1002,982
4396,1003,965
9991,1003,959
15575,1003,941
21164,1003,938
2748,1004,917
8343,1004,917
13927,1004,897
19528,1004,905
1106,1005,889
6707,1005,899
12291,1005,897
17886,1005,920
23470,1005,916
5065,1006,942
10649,1006,938
16244,1006,961
21828,1006,959
3423,1007,975
9007,1007,975
14602,1007,996
20186,1007,983
1781,1008,1006
7365,1008,987
12960,1008,1011
18549,1008,982
139,1009,1006
5728,1009,966
11318,1009,981
16907,1009,949
22497,1009,947
4086,1010,916
9676,1010,913
15271,1010,868
20855,1010,880
2445,1011,836
8034,1011,857
13624,1011,833
19213,1011,848
803,1012,832
6392,1012,818
11982,1012,831
17571,1012,808
23161,1012,834
4745,1013,809
10340,1013,830
15924,1013,808
21519,1013,818
3103,1014,790
8698,1014,801
14282,1014,771
19877,1014,777
1461,1015,766
7056,1015,779
12640,1015,769
18235,1015,791
23819,1015,768
5414,1016,791
11009,1016,769
16593,1016,779
22188,1016,761
3772,1017,759
9367,1017,749
14951,1017,753
20546,1017,742
2130,1018,750
7725,1018,745
13303,1018,753
18898,1018,756
482,1019,769
6077,1019,778
11661,1019,788
17256,1019,808
22834,1019,808
4429,1020,833
10024,1020,846
15608,1020,847
21203,1020,870
2781,1021,852
8376,1021,875
13971,1021,887
19555,1021,881
1150,1022,894
6728,1022,866
12323,1022,891
17918,1022,893
23502,1022,878
5097,1023,884
10686,1023,870
16270,1023,870
21865,1023,863
3449,1024,838
9044,1024,844
14633,1024,816
20217,1024,826
1812,1025,820
7396,1025,802
12985,1025,806
18580,1025,789
164,1026,803
5759,1026,787
11343,1026,795
16938,1026,802
22516,1026,793
4111,1027,810
9706,1027,812
15290,1027,808
20885,1027,817
2463,1028,808
8058,1028,822
13653,1028,820
19237,1028,821
832,1029,824
6410,1029,812
12005,1029,825
17600,1029,812
23184,1029,820
4779,1030,820
10363,1030,808
15958,1030,809
21542,1030,796
3137,1031,806
8726,1031,791
14310,1031,800
19905,1031,785
1489,1032,788
7084,1032,772
12668,1032,773
18263,1032,780
23847,1032,761
5442,1033,781
11026,1033,753
16621,1033,774
22210,1033,755
3800,1034,776
9395,1034,764
14979,1034,784
20574,1034,780
2158,1035,790
7753,1035,794
13337,1035,800
18932,1035,801
516,1036,805
6111,1036,810
11695,1036,808
17290,1036,809
22874,1036,809
4469,1037,809
10053,1037,808
15648,1037,811
21232,1037,802
2827,1038,806
8411,1038,789
14006,1038,791
19590,1038,771
1185,1039,764
6775,1039,749
12364,1039,743
17954,1039,745
23543,1039,730
5133,1040,748
10717,1040,741
16312,1040,755
21896,1040,750
3491,1041,765
9075,1041,755
14670,1041,768
20266,1041,766
1855,1042,769
7445,1042,770
13034,1042,766
18624,1042,769
213,1043,758
5803,1043,768
11392,1043,753
16982,1043,769
22571,1043,747
4155,1044,761
9739,1044,740
15334,1044,750
20918,1044,728
2513,1045,733
8097,1045,714
13692,1045,714
19276,1045,681
871,1046,694
6461,1046,672
12050,1046,681
17640,1046,664
23229,1046,673
4819,1047,672
10408,1047,686
15998,1047,696
21587,1047,708
3171,1048,714
8766,1048,733
14350,1048,751
19945,1048,758
1529,1049,767
7118,1049,772
12708,1049,776
18297,1049,785
23887,1049,770
5476,1050,798
11071,1050,781
16655,1050,796
22250,1050,789
3834,1051,789
9429,1051,795
15013,1051,789
20602,1051,810
2197,1052,791
7781,1052,812
13376,1052,808
18960,1052,809
555,1053,817
6139,1053,800
11734,1053,820
17323,1053,815
22913,1053,819
4502,1054,822
10086,1054,806
15681,1054,826
21270,1054,814
2860,1055,820
8449,1055,820
14033,1055,800
19628,1055,818
1217,1056,800
6807,1056,805
12396,1056,801
17980,1056,778
23575,1056,792
5164,1057,777
10754,1057,773
16343,1057,775
21927,1057,754
3522,1058,773
9111,1058,753
14701,1058,757
20290,1058,755
1874,1059,742
7469,1059,753
13058,1059,734
18648,1059,746
237,1060,739
5821,1060,731
11416,1060,738
17000,1060,714
22595,1060,735
4184,1061,718
9774,1061,722
15363,1061,720
20953,1061,712
2542,1062,723
8126,1062,715
13721,1062,729
19305,1062,712
900,1063,738
6489,1063,725
12079,1063,745
17668,1063,739
23258,1063,753
4847,1064,753
10437,1064,756
16026,1064,766
21610,1064,758
3205,1065,774
8789,1065,765
14384,1065,790
19968,1065,776
1563,1066,805
7152,1066,802
12742,1066,826
18331,1066,829
23915,1066,843
5510,1067,850
11094,1067,850
16689,1067,868
22278,1067,849
3868,1068,869
9463,1068,864
15047,1068,857
20642,1068,862
2226,1069,831
7821,1069,853
13410,1069,816
19000,1069,843
589,1070,813
6179,1070,818
11768,1070,809
17358,1070,797
22947,1070,813
4537,1071,784
10126,1071,808
15715,1071,786
21305,1071,800
2894,1072,786
8484,1072,792
14073,1072,788
19663,1072,779
1252,1073,798
6842,1073,764
12431,1073,794
18020,1073,775
23610,1073,786
5199,1074,782
10783,1074,782
16372,1074,784
21956,1074,784
3551,1075,789
9135,1075,784
14724,1075,804
20319,1075,795
1903,1076,814
7498,1076,811
13082,1076,813
18671,1076,828
266,1077,813
5850,1077,839
11445,1077,829
17029,1077,833
22618,1077,852
4213,1078,835
9797,1078,850
15386,1078,859
20981,1078,837
2565,1079,862
8154,1079,861
13744,1079,843
19333,1079,869
928,1080,849
6512,1080,850
12101,1080,861
17696,1080,839
23280,1080,851
4869,1081,850
10464,1081,822
16048,1081,842
21643,1081,832
3227,1082,824
8816,1082,831
14411,1082,815
19995,1082,820
1590,1083,823
7179,1083,795
12769,1083,815
18358,1083,811
23942,1083,800
5537,1084,808
11126,1084,791
16716,1084,802
22305,1084,795
3895,1085,779
9484,1085,792
15073,1085,765
20663,1085,770
2252,1086,759
7836,1086,738
13431,1086,741
19020,1086,706
610,1087,715
6199,1087,696
11789,1087,683
17378,1087,685
22968,1087,654
4557,1088,663
10146,1088,639
15736,1088,647
21325,1088,641
2915,1089,634
8504,1089,639
14099,1089,624
19683,1089,636
1272,1090,635
6862,1090,629
12451,1090,642
18046,1090,637
23630,1090,634
5219,1091,653
10814,1091,643
16398,1091,634
21987,1091,650
3582,1092,644
9171,1092,636
14755,1092,650
20350,1092,654
1939,1093,648
7523,1093,642
13112,1093,654
18707,1093,654
296,1094,650
5880,1094,641
11469,1094,653
17058,1094,652
22653,1094,656
4242,1095,646
9826,1095,655
15415,1095,663
21004,1095,667
2593,1096,659
8183,1096,650
13772,1096,666
19361,1096,683
950,1097,676
6539,1097,674
12129,1097,669
17718,1097,689
23307,1097,693
4896,1098,690
10485,1098,680
16075,1098,693
21664,1098,708
3253,1099,712
8842,1099,701
14432,1099,715
20021,1099,732
1610,1100,732
7199,1100,720
12789,1100,739
18378,1100,753
23967,1100,750
5551,1101,737
11146,1101,766
16741,1101,777
22330,1101,766
3914,1102,771
9509,1102,785
15092,1102,783
20687,1102,770
2277,1103,781
7866,1103,793
13455,1103,784
19039,1103,770
628,1104,786
6223,1104,794
11812,1104,779
17396,1104,769
22985,1104,785
4580,1105,789
10169,1105,774
15753,1105,776
21342,1105,784
2937,1106,787
8520,1106,776
14110,1106,767
19699,1106,787
1288,1107,798
6877,1107,793
12466,1107,788
18056,1107,798
23645,1107,815
5234,1108,821
10823,1108,821
16412,1108,810
21996,1108,822
3591,1109,841
9180,1109,836
14769,1109,827
20358,1109,807
1942,1110,805
7531,1110,802
13126,1110,798
18715,1110,786
304,1111,772
5893,1111,750
11488,1111,730
17066,1111,722
22661,1111,721
4250,1112,716
9839,1112,713
15428,1112,709
21017,1112,702
2612,1113,698
8201,1113,692
13784,1113,682
19374,1113,691
963,1114,697
6552,1114,703
12141,1114,703
17730,1114,704
23319,1114,696
4908,1115,687
10498,1115,695
16087,1115,710
21676,1115,722
3265,1116,737
8854,1116,742
14443,1116,750
20027,1116,760
1616,1117,787
7205,1117,809
12800,1117,831
18389,1117,838
23978,1117,834
5562,1118,841
11151,1118,864
16740,1118,862
22335,1118,856
3924,1119,844
9508,1119,823
15097,1119,829
20686,1119,824
2275,1120,814
7870,1120,797
13459,1120,785
19048,1120,769
637,1121,753
6221,1121,761
